iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
64,0.14439888210424226,0.004817927077995392,0.1486150775027561,0.003047161123394444,0.22545981004137206,0.0013360011743980434,0.22439273579512165,0.0004528204852347783
65,0.1453835347527378,0.005119039183182529,0.14902025317464335,0.0023102981070955656,0.22543377914751841,0.0013597792494746568,0.2243610960692563,0.000442015965983362
66,0.14474863480796593,0.005311063191469221,0.14900692889452166,0.002482158999089457,0.2254174216419286,0.001365511000335979,0.2243242476675497,0.00043192304399334967
67,0.14475592355077133,0.0051075211070491025,0.14921986517246832,0.0027616091944342993,0.22540538584578368,0.001367458538526073,0.22429815601713451,0.00044055277805932496
68,0.1454471159465926,0.005199988881616992,0.1497334150463169,0.0025938392643011965,0.22539580763270037,0.001363387156351763,0.22427519882606162,0.00044539470966839035
69,0.1455336714744485,0.005142635712313339,0.14992772771207075,0.003142397974074293,0.22538767344575858,0.0013575059590110639,0.22424896905577105,0.00044376598997462137
70,0.14558449350849592,0.005432506974664349,0.15030260721022612,0.003458071482128828,0.225372558125996,0.0013644467408870562,0.2242194565675785,0.00044185814444295624
71,0.14560475860413785,0.005167437377643325,0.1497574150951996,0.00388210147776781,0.22535824233022103,0.0013723798269183651,0.22418851986751345,0.0004388930950707904
72,0.1459533449547969,0.005222071019889861,0.14993033221916183,0.0037454630972111767,0.22535141108904194,0.0013718044011358107,0.22416680463572763,0.000438314852100557
73,0.14645990748726628,0.005588811563216288,0.15008746104343823,0.003762923932680375,0.22533550569242697,0.001402889383733473,0.22413111701308597,0.00043728924612985363
74,0.14604848244201735,0.00584646483584943,0.15022798622664396,0.003596497365628921,0.22531617337536863,0.0014113668139951088,0.22410008906725082,0.00043571099743096114
75,0.14618201566629943,0.006043498177990523,0.15036807017425624,0.003824615434332818,0.22529663332713032,0.0014038434134063986,0.22406893517390736,0.000429897834758211
76,0.14655912367470111,0.005208183800143723,0.15040798298410163,0.00340183417356643,0.22529640023472136,0.0014049492219226779,0.22404687922288774,0.0004252434305104625
77,0.1469734304726519,0.006226875355259841,0.15053241558277888,0.003281174606411321,0.22528045504489164,0.001408383385875479,0.22401286237056345,0.00042755775604779307
78,0.14720415803401452,0.006383449542710344,0.15134507118657603,0.003464486611952929,0.22525013880901618,0.0014074372883379643,0.22397842077220737,0.0004228657643722085
79,0.14782442656903466,0.007078015819952608,0.15161917564423338,0.0034871137108125217,0.2252449548518749,0.0014129463905696764,0.2239494034217348,0.0004113818945969615
80,0.14797171474885573,0.006890790547948438,0.15156662995340628,0.003495235319955372,0.22523684030451546,0.0014196553722833488,0.22392935112549775,0.00040953183559771036
81,0.14813383121265786,0.007884662988412288,0.15201424601181163,0.003418785232610893,0.2252226400035004,0.0014353368610645133,0.22390248179482594,0.0004035867786813892
82,0.14834000370147526,0.007490950419402311,0.15222273414307091,0.0028556568966175808,0.225211246260674,0.0014444392809860188,0.2238670054387822,0.00040350589524868206
83,0.14853754504386824,0.006831951914012237,0.152058037060096,0.0030276669878195914,0.22520482671271394,0.0014489283975730911,0.2238409766725781,0.000404336807339093
84,0.14800157042526854,0.006688802331585682,0.15243511436683135,0.0029455917002987886,0.22519900404279963,0.0014545715026458548,0.22380779950848803,0.00040255837775242235
85,0.1482128657839638,0.0068550465031289465,0.15239480150127388,0.002720182685788387,0.22518768733852404,0.0014484772343552525,0.22378806997389322,0.00040853319532376306
86,0.14788135187431514,0.007003691144533447,0.152927998785284,0.0028843537011240426,0.2251872450549682,0.0014521195593002949,0.22376172606149414,0.00041205550076431265
87,0.14841885030499172,0.0067105334739397116,0.1528232593041925,0.0029629695010143617,0.22516167336301027,0.0014464060798021984,0.2237255878641355,0.00040802233902097163
88,0.14852758591369417,0.0070276102988410345,0.15323329295088314,0.0029964500911017614,0.2251636247088662,0.0014390017921065712,0.22369967265514398,0.0004058967604136264
89,0.14828079857005907,0.006820935036240422,0.15298872943062652,0.002510143383199215,0.22516139932297627,0.0014400356912474595,0.22367306141998333,0.000405514631577654
90,0.14889816177963436,0.0068512030886703846,0.15316239441502236,0.002678086590594936,0.22515482143218915,0.0014357836679151424,0.22364526399298615,0.00040081632453514503
91,0.14859196275759273,0.006456120398686063,0.15292960764506552,0.0027197094718317944,0.22515227982202948,0.001442839612571458,0.22362708667021275,0.00040432389500923144
92,0.1489737218377102,0.005516923755237533,0.15292497795146684,0.003063489203018726,0.2251410267047041,0.0014512872235431023,0.22360078249824977,0.0003987895861081936
93,0.14923677099684246,0.005846223151419904,0.15326991200228646,0.0032528101768620364,0.22513197062290594,0.0014525384025081442,0.22357883531336623,0.00039633677868772466
94,0.14965057676443938,0.006562567282990032,0.15359166446348577,0.0031971690199423964,0.2251247185859143,0.0014488982103155882,0.22355838462842778,0.0003961088949817672
95,0.15034922154567268,0.0066933867058843795,0.15385789724345444,0.0030836920720688533,0.22511112483839776,0.0014460347883629495,0.22352600870830255,0.0003970367202914376
96,0.15008447280049325,0.00644947861024285,0.15390222475526094,0.0035656420388034925,0.2250981766060245,0.0014553260961658336,0.22349544790892056,0.000399136056879461
97,0.15034032571211747,0.006716430321982916,0.15406064122308344,0.00397652350532874,0.225092373272672,0.0014638605859302431,0.22347522098632147,0.0004050555325165434
98,0.15104655157342545,0.006419612068475562,0.15463303435764741,0.003920736209415979,0.22509604144887777,0.0014593096465056687,0.2234475320704284,0.00039943975743296533
99,0.1513261591244615,0.006511114687119357,0.15471831894826088,0.003884845852525671,0.22508816955264238,0.001450063565317125,0.22342427266583137,0.0004105711109008632
100,0.15109167048085245,0.00695217405924873,0.15496131039809802,0.003906867942234884,0.22508665313642645,0.001449494155809779,0.22339922455468417,0.0004067568665580266
101,0.15072871168719085,0.006898484824993361,0.15495858526179723,0.00418792437602003,0.22507837841100936,0.0014505847054950723,0.22338026210009482,0.00040009354220049264
102,0.1508484152369883,0.006781223645873385,0.1550350290544523,0.004127562350967358,0.2250687058366117,0.0014410707227583814,0.22335788382285154,0.00039810860899017566
103,0.15099649590324926,0.006839395194682742,0.1553231158900134,0.0039978016070041115,0.22506645898815733,0.0014370691650552314,0.22334392629259464,0.0004033345588214789
104,0.15049388828224117,0.00685508978389582,0.15522573321773642,0.004240960361923468,0.22506620026789387,0.0014500715992994356,0.22332540195043485,0.00040060479324588146
105,0.15049911068212735,0.007193670178231722,0.155235845296621,0.004062770598947342,0.22506226740918595,0.0014588903846028559,0.22331003307940733,0.00040778966850127445
106,0.15040844330209976,0.007126724182130753,0.15539937898464842,0.0038641333789377562,0.22506000860091918,0.0014573614971762755,0.22328792238716594,0.00039842670946147824
107,0.15100098395890532,0.007132741905181944,0.15564491581626583,0.003881272507614845,0.2250554949231121,0.0014613440523994017,0.22327545488017525,0.0003915380068145119
108,0.1511064886423508,0.007584540493017852,0.15575018482818315,0.003890184954752708,0.2250538979953264,0.001458326037596057,0.22326035370786448,0.0003892143772860095
109,0.1511474195853162,0.007051543893438824,0.15587173898415188,0.003970618975341016,0.2250447778383518,0.0014536501975389987,0.22323627902847526,0.000392226857822983
110,0.15097710985127355,0.006284888286344404,0.1559384815813383,0.0036614802941335443,0.2250495951917994,0.0014494922282999793,0.22321768871775566,0.0003935451025410448
111,0.15050219239058896,0.00656742445658226,0.15618701249357397,0.003663182753455321,0.22505537761193328,0.001451920452242039,0.22319851585743566,0.0003992443506193557
112,0.15083162318591564,0.006707750840046926,0.1561410998979211,0.003679193139762436,0.225056523639447,0.0014534836449960236,0.22317835659051316,0.00039478084068807526
113,0.15111149103848098,0.006898743511871874,0.15635782675971238,0.0033288177020598855,0.22505767136774152,0.0014575737754420096,0.2231619134877239,0.00039332561407706506
114,0.1506597581357892,0.007005922089854849,0.15652735877513446,0.0032594074019213605,0.225056193016305,0.0014573446663060997,0.22314986293111616,0.000386834424119751
115,0.15062740255968246,0.007343420083951674,0.1564679533952791,0.0033314040700731817,0.22505350809395983,0.0014549838397136118,0.22313599397065556,0.0003922259627426027
116,0.15049453313533143,0.006949783602898576,0.15652079316398312,0.003250117434907256,0.22505383676620633,0.0014569681322094022,0.22311880966424152,0.0003949488959339298
117,0.15054304245506533,0.0065502909780358574,0.15674094864114102,0.0030759300692833687,0.22505255909244387,0.0014451256923013283,0.22309983308168677,0.0003963910846474839
118,0.15021778095607347,0.006711330794223686,0.15650780484851906,0.0032690781881489763,0.22504902906006272,0.001449258934395629,0.22308619635257937,0.00039486238935866337
119,0.15026337109939575,0.006544479311783976,0.15683321378243348,0.0031730948409547798,0.22505213837187749,0.0014470788274451405,0.22307449524528633,0.00039640541547114535
120,0.1505205943081604,0.006274539343765972,0.15718599069755426,0.002774243976980995,0.2250510186484318,0.0014569934312066172,0.2230586083290645,0.0003906357436354325
121,0.1509894798064837,0.005847091271820785,0.15735589672278755,0.0031211475196860996,0.22504628757061806,0.0014462057693240265,0.2230396665899042,0.0003887302864381113
122,0.1512797575877302,0.006071220762724698,0.15763275660617646,0.0031671915923537695,0.22504533645578867,0.0014459848025759217,0.2230306101588649,0.00038298569089704614
123,0.15152352665826294,0.006335042504252091,0.15780773207042692,0.003299820930060361,0.22503857280622125,0.001444964541112556,0.22301626687808565,0.0003880741812354579
124,0.151392680291426,0.006022746924503007,0.15785050432597592,0.0033046418975499177,0.22503608901463648,0.001445069220103028,0.22299829725208858,0.00038800098983716747
125,0.1512527906568463,0.0059550213904604795,0.1578516679751349,0.0033022832410552812,0.2250339949834284,0.001454104273433019,0.22298139456523924,0.0003844134946924995
126,0.15113853698867238,0.005817730718708495,0.15810911908647146,0.0031990918797952296,0.22503790212190924,0.0014506474682732034,0.2229666393473065,0.00038509205573889984
127,0.15100111342232375,0.005458679302073101,0.15797973361974393,0.0034381667484107235,0.2250428892270726,0.0014504263702752574,0.22295191281703386,0.000380438046154277
128,0.1512344001022487,0.00520388536401381,0.1582521060572005,0.0033538403766309576,0.22504111158117146,0.0014442383709795021,0.22293861176221047,0.00037992611839811536
129,0.15134232628752983,0.0054755168747182975,0.15851429179398827,0.0030653611705304643,0.22504269227883927,0.0014373837414956064,0.22291841033254922,0.00037881201896014906
130,0.15088413011588095,0.005859090691383916,0.15860483500182299,0.0028332739581376845,0.22503870879411494,0.001434805768235946,0.22290365534205253,0.00037882091097896526
131,0.15076115939149276,0.005121659892861815,0.15874590019186763,0.002921601035466916,0.22503289610356364,0.001437036652324848,0.2228911986487161,0.0003736308349102154
132,0.15089794753316516,0.005310205024143949,0.15877903743158456,0.002975303846559841,0.22502798771630533,0.0014430921844984935,0.22287933390423292,0.000372467542088814
133,0.15118821548014932,0.004886195043106034,0.1589241132230171,0.003216864051600202,0.22502573904601425,0.001440839594441775,0.22286536996391101,0.0003754374997795046
134,0.15119371922437982,0.0051488624663601785,0.15903844509905077,0.003111591389162873,0.22502956506561414,0.0014413688696006313,0.22284896709594001,0.0003750349524104302
135,0.15079481907963316,0.0054149254532621744,0.15934042129606257,0.0030472518271254427,0.22501887707799942,0.0014570606872169154,0.22281427271087292,0.00035894043691188116
136,0.15083649115825057,0.0050936851201188,0.1596097605723432,0.003216985589095885,0.22501216200242916,0.0014615937318794246,0.22279381014923255,0.00035353511329456967
137,0.15085378793756316,0.005226955509612306,0.15996692003372778,0.003232011405780703,0.22501503116739902,0.0014672939805319364,0.22277473689425742,0.000350496297727906
138,0.15101255064243166,0.004856057610776839,0.1598813961734659,0.003524572085096977,0.2250251629465711,0.001473520851803522,0.22275735024695825,0.0003601767842154694
139,0.15086548181199774,0.005099372880183095,0.15981924090095584,0.0036575394490951526,0.22502102084362488,0.0014713152448336206,0.22274241746060303,0.00035954690634453054
140,0.1511539682437027,0.0046480374772158405,0.16018533258289513,0.003732845952044125,0.2250093308444646,0.0014703765031761594,0.22272575624058258,0.00035653617184617544
141,0.15159484008646315,0.005183764694353378,0.16025767381788164,0.003654858129656821,0.22500958626000106,0.0014712582696488757,0.2227152604269461,0.00035863217482474876
142,0.15152623242377866,0.005376249990039158,0.16024252996252833,0.0036182541418619705,0.2249994572274817,0.0014650844509215852,0.22269571989388437,0.00035251755493246787
143,0.15118058566826326,0.00486043416542274,0.16041362153790786,0.0037906369099843583,0.22499948481813692,0.0014664948948407942,0.22268549470908422,0.00035584599631398897
144,0.15137440292505766,0.004335327105484664,0.16060141674076678,0.003845489873632142,0.22500145080971312,0.001461501792815444,0.22266817190182525,0.00035256284240319874
145,0.1511468307101635,0.004575034175980067,0.16024255872368956,0.003637780027945425,0.22500164582081297,0.0014628097636141615,0.2226530642866676,0.0003519949959259864
146,0.15152334258417283,0.004468558310872458,0.16067809346261921,0.003836733024446052,0.22499460712840103,0.0014723913201285404,0.22263010985403042,0.00034910263961853544
147,0.1516022618016222,0.004527449498962712,0.16080405398361214,0.0038568242112613986,0.22499598304147023,0.0014733308815914272,0.22261236123951997,0.0003482680070588503
148,0.1522081849108953,0.004831544590833629,0.1609819648400381,0.0038515741951970603,0.22498924130747647,0.0014728384030013074,0.22259750440314327,0.0003485224236311604
149,0.1523106831899193,0.005003885973101113,0.1608877822007851,0.00373081811814382,0.2249804233662957,0.0014792620429394786,0.22257961458709064,0.0003523246572295604
150,0.1521797053500364,0.004764568800333346,0.161333373702105,0.004292306641744118,0.22498852897065102,0.0014843832700115313,0.22256220715385297,0.00034919080542123636
151,0.15247642049470356,0.004942183937236356,0.16137300224944526,0.004045840528897693,0.22498603872610215,0.001483693900494333,0.22254653477091182,0.00034962222375792935
152,0.15262988753700277,0.0045096528281734025,0.16138022234096985,0.004066336563160539,0.22498398297208516,0.0014921923478345592,0.22252411706847425,0.0003478224103454057
153,0.1528492474030797,0.004495327223272634,0.16146588878032644,0.003808445206451283,0.22497734499858585,0.0014900461586742936,0.222508265624154,0.00034291908996015577
154,0.15285623824516006,0.004544448021856398,0.1614931991490099,0.003937600184102968,0.22497053078868118,0.001498839971030339,0.22248621461957357,0.00032995644999665247
155,0.1526573174803926,0.004747323089736788,0.16151750147245283,0.0036047996720460435,0.22497278243396157,0.0015038077036116765,0.2224696353794228,0.00033147118922807354
156,0.15253734266091248,0.004740552881327692,0.16151629933907036,0.0035028541889901405,0.22496697999658424,0.0015053139653787185,0.22246051132308073,0.0003311054693732734
157,0.15247161130739995,0.004583675475885407,0.16147217437639488,0.0035328983641193063,0.22496011003326438,0.0015096662187977176,0.22243940266542955,0.00032404376429347095
158,0.15259991740545434,0.004861762964291533,0.16156062619448625,0.0034944336879594987,0.22495860479200758,0.0015067695518523143,0.22242429423932625,0.0003241969799653235
159,0.1521083887176656,0.004950434640079333,0.1616331254646286,0.0038523239343730585,0.2249568001653505,0.0015046434660992722,0.22240618001974566,0.0003312659947357061
160,0.1522274333663906,0.004739986149174029,0.16182131019461557,0.0036850548425438954,0.2249597099745891,0.0015033357093456085,0.22239435064614627,0.0003310804609301675
161,0.15260912614874533,0.005097307433014896,0.16140461082140317,0.003637078630064851,0.22495557285345366,0.0014926845721968196,0.22237317922881145,0.0003254067233126096
162,0.15306922131675677,0.0042502926765620105,0.16156934418283853,0.0035605942055320096,0.2249495647020483,0.0014987320834818011,0.22235728848933106,0.00032599847806228196
163,0.15294280499144003,0.004321374490820658,0.1616453384030113,0.0033301620807997976,0.22494911490355377,0.0014989172461643426,0.22234099124130835,0.0003250929776968088
164,0.15300418196755466,0.004195024532978046,0.16189270972650277,0.0031742358736330948,0.22494247166724116,0.0014959198228628198,0.22232903149020844,0.0003232562858542703
165,0.15269922339832467,0.004306116917260611,0.16190938951109182,0.0030430317071364846,0.22493689432051336,0.0015032370696537926,0.22231864629710646,0.00031953951431296497
166,0.15326787499971833,0.0045683590027542015,0.16189491669212983,0.0031609043452397742,0.2249417717807151,0.0015147025863648641,0.22230142344578022,0.00032074910764214715
167,0.15305724843414853,0.004649475465280711,0.16186931559503312,0.0030068985959201687,0.22494018409235822,0.0015154136747834318,0.222292451530463,0.0003189787627821751
168,0.15229149050670163,0.004803554422113656,0.1620851198177837,0.003051893285722969,0.2249396382669623,0.0015182130376902416,0.22227227384556314,0.00032449371587291425
169,0.15243642101922095,0.0048076974763665336,0.16203085169059891,0.0030048516687659903,0.22494389500516232,0.0015235641181890445,0.22225412258272584,0.0003342195002646361
170,0.15249384181124442,0.004953135402090565,0.16184537355209183,0.003091657977737366,0.22493934097657067,0.0015300055966555532,0.2222331876243095,0.00033477746959891067
171,0.1523961375654894,0.0050796416558244566,0.1619367464926041,0.0030423838670391866,0.22493707028693968,0.0015281349337381864,0.22222153478963205,0.0003403441845465477
172,0.15210464302834414,0.004707092187778901,0.16193653400010793,0.0030688174226686867,0.22493106322631737,0.0015293235956217856,0.22221063320492837,0.00033910965557888776
173,0.15214228589443124,0.004671212123081357,0.16213695749914198,0.0030144376683808823,0.2249350260337905,0.001529284225464491,0.22220005582860175,0.0003402158382740148
174,0.15221982048849067,0.005032395836469378,0.16220067253048587,0.0027477932753626417,0.22493156167726797,0.0015277219608593343,0.22218964227193488,0.0003438510527820146
175,0.15257744406985158,0.0050182775238403554,0.16230225721089334,0.002638849688471499,0.2249436901295113,0.001511600780654533,0.22217339867012215,0.0003442652714453806
176,0.15267803356326398,0.00498066020301619,0.16235369710195657,0.002778237953296548,0.22494190479848358,0.0015074271488623153,0.22215998122682815,0.0003387441468025885
177,0.15290057930394496,0.0052772077607770515,0.16260476508639382,0.002805053815789543,0.22494784600524143,0.0015080524626973756,0.22214277202695226,0.0003376164770821337
178,0.1527446365566389,0.0053238017195778465,0.16259591833227102,0.0029279815311300085,0.22494800526980666,0.0015177280798601967,0.2221291845976161,0.0003417649789541406
179,0.15258731387147023,0.006067704607401125,0.16248236771278035,0.002662876788667822,0.22495051019080478,0.0015097123489394727,0.22211792829399854,0.000336416654886791
